iter	RMSE
2901	0.02251536633
2902	0.02250510566
2903	0.02249050045
2904	0.0224734417
2905	0.02247290068
2906	0.0224621807
2907	0.0224434907
2908	0.022425394
2909	0.02241205376
2910	0.02241127834
2911	0.02240954537
2912	0.02239770765
2913	0.022385805
2914	0.02236455343
2915	0.0223584811
2916	0.02234903939
2917	0.02234071107
2918	0.02233198723
2919	0.0223224622
2920	0.02231043788
2921	0.02230203795
2922	0.02229363792
2923	0.02228134274
2924	0.02226621335
2925	0.02225572653
2926	0.02224376046
2927	0.02222500707
2928	0.02221015922
2929	0.02220230531
2930	0.02219901971
2931	0.02219047927
2932	0.02217838054
2933	0.02216925656
2934	0.02215900511
2935	0.02215128619
2936	0.02215033515
2937	0.02214641662
2938	0.02213621002
2939	0.02212508869
2940	0.02211583676
2941	0.02210724831
2942	0.02210478895
2943	0.02209025254
2944	0.02208214573
2945	0.02207572058
2946	0.02206490551
2947	0.0220535566
2948	0.02205079434
2949	0.02204950244
2950	0.02203211016
2951	0.02202258627
2952	0.02201310499
2953	0.02200886369
2954	0.0220042839
2955	0.02199424739
2956	0.02198755039
2957	0.02197971127
2958	0.02197498469
2959	0.02196151367
2960	0.0219503408
2961	0.02194421551
2962	0.02192853403
2963	0.02191244006
2964	0.02189654494
2965	0.02188830197
2966	0.02187458766
2967	0.02186559694
2968	0.0218597519
2969	0.02185674063
2970	0.02185357944
2971	0.02184676251
2972	0.02183157952
2973	0.02182957018
2974	0.02181945738
2975	0.02181806158
2976	0.02181033632
2977	0.0218096956
2978	0.02180552304
2979	0.02179366789
2980	0.02178152482
2981	0.02177690584
2982	0.02175690746
2983	0.02175095139
2984	0.02173662483
2985	0.0217264819
2986	0.02171327148
2987	0.02170524509
2988	0.02169583798
2989	0.0216952744
2990	0.02168086335
2991	0.02168010385
2992	0.02167949871
2993	0.02166965766
2994	0.02166305158
2995	0.02164928447
2996	0.02164493666
2997	0.02163438709
2998	0.0216258339
2999	0.02162032801
